index	image_path	question	answer	category	split	dataset	scene	sample_id	start_frame	end_frame	sample_fps	frame_dir
616	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	Once I reach the bottom of the stairs, which direction should I turn to continue?	After reaching the bottom of the stairs, keep going straight and then left.	Navigation	night	oxford	keble_college_video3	oxford/keble_college_video3/616	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
617	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	After exiting the archway, what should I do next to navigate across the courtyard?	Continue walking straight across the courtyard, following the buildings on your left as a guide.	Navigation	night	oxford	keble_college_video3	oxford/keble_college_video3/617	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
618	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	How do I determine where to turn after reaching the bottom of the staircase?	After reaching the bottom, continue straight through the archway.	Navigation	night	oxford	keble_college_video3	oxford/keble_college_video3/618	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
619	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	As I move across the courtyard, what should I look for to ensure I keep a straight path?	Use the buildings on either side as a guide to maintain a straight path.	Navigation	night	oxford	keble_college_video3	oxford/keble_college_video3/619	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
620	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000014.jpg	What are the colors and arrangement of the tiles on the floor?	The tiles on the floor are primarily arranged in a pattern of larger red squares, each bordered by smaller green and black tiles. Within the borders, there are yellow square tiles positioned at regular intervals, creating a grid-like appearance across the floor.	Object Recognition	night	oxford	keble_college_video3	oxford/keble_college_video3/620	12	14	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
621	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000026.jpg	What type of roofs do the buildings have?	The buildings appear to have gable-style roofs with chimneys.	Object Recognition	night	oxford	keble_college_video3	oxford/keble_college_video3/621	24	26	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
622	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000032.jpg	How many chimneys are visible in the silhouetted view of the buildings?	There are four chimneys visible in the silhouetted view of the buildings.	Object Recognition	night	oxford	keble_college_video3	oxford/keble_college_video3/622	30	32	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
623	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000038.jpg	What feature distinguishes some of the buildings against the night sky?	The silhouettes of the buildings are distinctly visible against the night sky, which provides a dark outline that contrasts with the dimly lit background.	Object Recognition	night	oxford	keble_college_video3	oxford/keble_college_video3/623	36	38	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
624	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	What is the initial setting of the sequence before reaching the stairs?	The initial setting shows a room with brick walls featuring horizontal stripes and a plain floor.	Scene Sequence	night	oxford	keble_college_video3	oxford/keble_college_video3/624	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
625	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	Describe the transition seen at the staircase.	As I approach the staircase, I begin descending steps with a handrail visible on the side and a detailed balustrade above.	Scene Sequence	night	oxford	keble_college_video3	oxford/keble_college_video3/625	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
626	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	After the staircase, what key architectural features become visible?	After descending the stairs, an archway and patterned floor tiles become visible, along with more of the brick wall design.	Scene Sequence	night	oxford	keble_college_video3	oxford/keble_college_video3/626	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
627	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	What distinct path is taken to transition from the interior to the exterior courtyard?	I walk through an arched passageway leading outside to the courtyard.	Scene Sequence	night	oxford	keble_college_video3	oxford/keble_college_video3/627	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
628	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	Can you explain the change in flooring pattern observed during the transition outside?	The flooring changes from patterned tiles to a simpler, flat surface as I move into the courtyard.	Scene Sequence	night	oxford	keble_college_video3	oxford/keble_college_video3/628	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
629	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	What do you see through the archway as you exit the building?	Through the archway, buildings with illuminated windows and a courtyard space are visible.	Scene Sequence	night	oxford	keble_college_video3	oxford/keble_college_video3/629	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
630	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	How does the scene change once you reach the courtyard?	Upon reaching the courtyard, the view opens up to include several buildings surrounding an open space.	Scene Sequence	night	oxford	keble_college_video3	oxford/keble_college_video3/630	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
631	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	What are the key features visible in the final setting of the video?	The final setting includes distant buildings with several windows lit and a wide-open courtyard space.	Scene Sequence	night	oxford	keble_college_video3	oxford/keble_college_video3/631	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
632	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000008.jpg	Based on your position, what is directly beneath the railing?	Based on my position behind the camera in the video, directly beneath the railing is a staircase leading down to an archway and a corridor.	Spatial Reasoning	night	oxford	keble_college_video3	oxford/keble_college_video3/632	6	8	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
633	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000014.jpg	If I pass through the archway, what do I encounter immediately outside?	As you pass through the archway, you immediately encounter an open outdoor area with buildings visible in the distance.	Spatial Reasoning	night	oxford	keble_college_video3	oxford/keble_college_video3/633	12	14	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
634	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000020.jpg	What is located between the leftmost window with light and the middle window with light?	Between the leftmost window with light and the middle window with light, there is a section of the building wall with several vertical rows of windows.	Spatial Reasoning	night	oxford	keble_college_video3	oxford/keble_college_video3/634	18	20	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
635	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000032.jpg	What is the relative position of the nearest streetlight to the window above it?	The nearest streetlight is positioned approximately below and slightly to the right of the illuminated window above it.	Spatial Reasoning	night	oxford	keble_college_video3	oxford/keble_college_video3/635	30	32	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
636	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000038.jpg	What is the spatial relationship between the left building and the lamp post?	The lamp post is positioned in front of the left building, attached to it or in close proximity along the building’s facade.	Spatial Reasoning	night	oxford	keble_college_video3	oxford/keble_college_video3/636	36	38	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
637	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000044.jpg	What building feature is directly above the entrance archway?	Above the entrance archway, there is a window.	Spatial Reasoning	night	oxford	keble_college_video3	oxford/keble_college_video3/637	42	44	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
638	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	What architectural features did you notice as you moved from the building's interior to the exterior?	As I moved from the building's interior to the exterior, I noticed brick walls with horizontal lines, likely made from different shades of brick and stone for a decorative pattern, intricate railings and  a concrete staircase.	Action	night	oxford	keble_college_video3	oxford/keble_college_video3/638	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
639	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	How did you interact with the staircase while descending, and what was its structure like?	While descending, I followed a staircase with railings on either side. The structure was straightforward with wide steps, fitting for a transition from indoors to outdoors.	Action	night	oxford	keble_college_video3	oxford/keble_college_video3/639	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
640	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	Upon reaching the courtyard, did you identify any landmarks or notable structures around you?	Upon reaching the courtyard, I observed a large, open space surrounded by buildings with multiple windows, some with arched doorways and lights.	Action	night	oxford	keble_college_video3	oxford/keble_college_video3/640	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
641	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	Did you observe any changes in terrain when moving from the building to the courtyard?	Moving from the building to the courtyard, the terrain transitioned from the solid structure of the staircase to the open flat ground of the courtyard.	Action	night	oxford	keble_college_video3	oxford/keble_college_video3/641	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
642	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	Are there any safety or accessibility features you noted during your transition from indoors to outdoors?	The staircase was equipped with railings, indicating provisions for safe descent, supporting accessibility and safety during the transition.	Action	night	oxford	keble_college_video3	oxford/keble_college_video3/642	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
643	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000036.jpg	In what direction is the person in front of you headed?	The person in front of me is headed in the same direction as me.	Dynamic	night	oxford	keble_college_video3	oxford/keble_college_video3/643	34	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
644	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night/frame_000025.jpg	How many people entered or exited the initial building?	1 person entered the initial building.	Dynamic Counting	night	oxford	keble_college_video3	oxford/keble_college_video3/644	0	48	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video3/extracted_frames/Night
645	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	How many distinct buildings are visible throughout the entire video sequence?	4 distinct buildings are visible	Counting	night	oxford	keble_college_video4	oxford/keble_college_video4/645	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
646	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	Can you determine the number of lit windows that are lit in the scene?	There are approximately 20-25 windows that are lit.	Counting	night	oxford	keble_college_video4	oxford/keble_college_video4/646	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
647	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	Count the number of arches or doorways visible across the frames.	There are 2-3 arches or doorways visible.	Counting	night	oxford	keble_college_video4	oxford/keble_college_video4/647	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
648	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	How many street lamps or outdoor lights are visible in the entire sequence?	8 street lamps or outdoor lights are visible.	Counting	night	oxford	keble_college_video4	oxford/keble_college_video4/648	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
649	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	Count the number of separate paths or walkways visible across the frames.	Two separate paths or walkways are visible.	Counting	night	oxford	keble_college_video4	oxford/keble_college_video4/649	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
650	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	How many trees or large plants are present in the video sequence?	There are at least 5-10 trees or large plants visible.	Counting	night	oxford	keble_college_video4	oxford/keble_college_video4/650	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
651	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	Was there a noticeable change in the brightness of the courtyard due to the sun?	Yes, there's a noticeable change in brightness due to the setting sun.	Light Change	night	oxford	keble_college_video4	oxford/keble_college_video4/651	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
652	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	Did the areas under street lamps suddenly become brighter or dimmer?	No, the areas under street lamps do not suddenly change in brightness.	Light Change	night	oxford	keble_college_video4	oxford/keble_college_video4/652	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
653	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000002.jpg	What is the direction of light that is illuminating the bush or tree on your left side?	The direction of light that is illuminating the bush or tree on your left side is from above and on the left.	Light Recognition	night	oxford	keble_college_video4	oxford/keble_college_video4/653	0	2	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
654	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000010.jpg	What shape are the windows in the building on the left?	The shape of the windows in the building on the left is rectangular with arched top part.	Light Recognition	night	oxford	keble_college_video4	oxford/keble_college_video4/654	8	10	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
655	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000030.jpg	What color is the faint light, illuminating the sky in the distance?	The faint light, illuminating the sky in the distance is with a whiteish-bluish tone.	Light Recognition	night	oxford	keble_college_video4	oxford/keble_college_video4/655	28	30	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
656	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	Which direction should I follow to keep the building with lit windows on my left?	Continue forward, ensuring the building remains on your left side.	Navigation	night	oxford	keble_college_video4	oxford/keble_college_video4/656	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
657	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	When moving forward, how can I use the light sources to ensure I'm on the correct path?	Align yourself with the light posts and windows to maintain a straight path towards the archway.	Navigation	night	oxford	keble_college_video4	oxford/keble_college_video4/657	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
658	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	If I want to bypass the archway and continue straight, what landmarks should I use to orient myself?	Use the row of lit windows as guides and continue moving forward.	Navigation	night	oxford	keble_college_video4	oxford/keble_college_video4/658	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
659	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000002.jpg	What is the shape of the structure visible on the rooftops of the buildings?	The structures on the rooftops of the buildings appear to have triangular shapes, likely indicative of gabled roofs.	Object Recognition	night	oxford	keble_college_video4	oxford/keble_college_video4/659	0	2	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
660	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000006.jpg	What architectural feature is visible on the right of the roofline of the building?	Based on the frames provided, the architectural feature visible on the roofline of the building is a chimney.	Object Recognition	night	oxford	keble_college_video4	oxford/keble_college_video4/660	4	6	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
661	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000010.jpg	What architectural features are visible on the building?	The architectural features visible on the building include arched windows. The silhouette of the building shows a sloped roof, and a chimney is noticeable against the sky.	Object Recognition	night	oxford	keble_college_video4	oxford/keble_college_video4/661	8	10	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
662	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000014.jpg	What object is adds a touch of greenery in the frames?	The trees or big plants in the planters on my left side add touch of greenery.	Object Recognition	night	oxford	keble_college_video4	oxford/keble_college_video4/662	12	14	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
663	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000022.jpg	What is prominently highlighted at the entrance of the building?	The entrance of the building prominently features an arched doorway.	Object Recognition	night	oxford	keble_college_video4	oxford/keble_college_video4/663	20	22	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
664	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	What structures did I pass before reaching the larger building with illuminated arched windows?	Before reaching the larger building with the arched windows, you passed by multiple buildings that appeared to be part of the same architectural style, arranged along a courtyard.	Scene Sequence	night	oxford	keble_college_video4	oxford/keble_college_video4/664	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
665	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	Can you describe the sequence of pathways leading up to the main entrance of the building?	The pathways leading up to the main entrance were part of a courtyard setting, bordered by the surrounding buildings.	Scene Sequence	night	oxford	keble_college_video4	oxford/keble_college_video4/665	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
666	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	As I approached the main entrance, what types of architectural details were becoming more visible?	As you approached, the arched windows of the larger building became more prominent.	Scene Sequence	night	oxford	keble_college_video4	oxford/keble_college_video4/666	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
667	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	What was the arrangement of buildings around the courtyard as I moved through the space?	The buildings were positioned in a traditional quadrangle arrangement, where the buildings formed a perimeter around the central space.	Scene Sequence	night	oxford	keble_college_video4	oxford/keble_college_video4/667	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
668	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	How did the vegetation change in prominence as I moved towards the entrance of the building?	Vegetation was visible along the pathway, with shrubs and small trees lining parts of the courtyard.	Scene Sequence	night	oxford	keble_college_video4	oxford/keble_college_video4/668	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
669	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	What progression of architectural features did I encounter while approaching the lit entrance?	Initially, you noticed the overall shape and height of the surrounding buildings. As you moved closer, the focus was on the arched windows and the distinct brickwork of the large building.	Scene Sequence	night	oxford	keble_college_video4	oxford/keble_college_video4/669	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
670	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	:Before reaching the specific building entrance, what other building elements did I observe?	You observed the arched windows and sections of brickwork. There were also other windows from adjacent buildings visible as you approached the entrance area.	Scene Sequence	night	oxford	keble_college_video4	oxford/keble_college_video4/670	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
671	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	What sequence of views did I experience moving from the outer pathways into the courtyard area?	The sequence followed a path into the courtyard, with open space in the center and surrounding buildings framing the view as you approached the arched-window building.	Scene Sequence	night	oxford	keble_college_video4	oxford/keble_college_video4/671	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
672	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000010.jpg	What architectural feature is directly below the arched windows?	Below the arched windows, there is a colonnade.	Spatial Reasoning	night	oxford	keble_college_video4	oxford/keble_college_video4/672	8	10	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
673	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000014.jpg	What are in front of the building?	There are some planters with young trees growing in front of the building.	Spatial Reasoning	night	oxford	keble_college_video4	oxford/keble_college_video4/673	12	14	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
674	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000018.jpg	What structure appears directly beneath the bright windows on the upper levels?	The structure that appears directly beneath the bright windows on the upper levels is an arched entrance.	Spatial Reasoning	night	oxford	keble_college_video4	oxford/keble_college_video4/674	16	18	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
675	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000026.jpg	What is located between the lamp post on your left and the building entrance?	Between the lamp post and the building entrance, there is a bush or shrub.	Spatial Reasoning	night	oxford	keble_college_video4	oxford/keble_college_video4/675	24	26	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
676	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000030.jpg	If I walk towards the building entrance, which object will be to my left?	As you walk towards the building entrance, the bushes will be to your left.	Spatial Reasoning	night	oxford	keble_college_video4	oxford/keble_college_video4/676	28	30	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
677	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	As you move through the courtyard, do you notice any significant architectural features that stand out on the buildings you're documenting?	The buildings have notable pointed rooftops and arched windows and doorways.	Action	night	oxford	keble_college_video4	oxford/keble_college_video4/677	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
678	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	Are there any unique patterns or designs on the building facades that might suggest a historical or cultural significance?	The facades include pointed arch windows, indicating a potential Gothic or historical architectural influence alongside some notable designs in the brickwork that furthermore emphasize the cultural significance.	Action	night	oxford	keble_college_video4	oxford/keble_college_video4/678	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
679	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	Can you identify any specific materials used in the construction of the buildings, perhaps from their textures or patterns?	The buildings seem to be constructed from brick, visible through texture and structure.	Action	night	oxford	keble_college_video4	oxford/keble_college_video4/679	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
680	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night/frame_000019.jpg	How many shadows or reflections of moving objects could you spot?	I could spot 1 moving shadow that belongs to the person behind the camera.	Dynamic Counting	night	oxford	keble_college_video4	oxford/keble_college_video4/680	0	36	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/keble_college_video4/extracted_frames/Night
681	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/observatory_quarter_video1/extracted_frames/Night/frame_000031.jpg	How many bicycles can you count throughout the entire video?	I see 12-15 bicycles throughout the video.	Counting	night	oxford	observatory_quarter_video1	oxford/observatory_quarter_video1/681	0	61	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/observatory_quarter_video1/extracted_frames/Night
682	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/observatory_quarter_video1/extracted_frames/Night/frame_000031.jpg	What is the total number of bike racks observed from start to end?	There are 70-80 bike racks.	Counting	night	oxford	observatory_quarter_video1	oxford/observatory_quarter_video1/682	0	61	1	/data/Night_Ego_Dataset/EgoNight/EgoNight_Oxford/observatory_quarter_video1/extracted_frames/Night
